,Headline,Date,Stock,Neutral,Positive,Negative
11387,morgan stanley raises price target on pge to 1750 from 1300,2019-01-25,PCG,0.0006051741656847298,0.9993935823440552,1.1915574305021437e-06
11388,californias newsome says pge bankruptcy is openended question sees camp fire investigation done in first half of year,2019-01-24,PCG,0.025094298645853996,0.0006414418458007276,0.9742642641067505
11389,pge corporation shares are down 106 after hours following a company press release indicating it still daces extensive liabilities further deteriorating its financial position,2019-01-24,PCG,4.5440607721047854e-08,4.943617568642367e-06,0.9999949932098389
11390,9 stocks moving in thursdays afterhours session,2019-01-24,PCG,0.9999978542327881,3.062127973407769e-07,1.7397094325133367e-06
11391,pge shares fall 8 following headline co has not changed its plan to file for bankruptcy despite jan 24 cal fire report,2019-01-24,PCG,0.0017190200742334127,1.8810456822393462e-05,0.9982622265815735
11392,pge says has not changed plans to file for bankruptcy,2019-01-24,PCG,0.9990321397781372,0.00015824395813979208,0.0008096505189314485
11393,update pge warns resolving legal liabilities financial challeges from 2017 2018 wildfires will be enormously complex,2019-01-24,PCG,0.09529902040958405,0.001169295865111053,0.9035317301750183
11394,pge issues statement following cal fire regardless of cal fires jan 24 announcement co faces extensive litigation significant potential liabilities deteriorating financial situation,2019-01-24,PCG,0.00018675804312806576,0.003678204957395792,0.9961351156234741
11395,pge option alert jan 2020 20 calls sweep 10 near the ask 1000  35 vs 1373 oi earnings 28 before open est ref14155,2019-01-24,PCG,0.999990701675415,3.3180842820002e-06,5.928328391746618e-06
11396,bluemountain capital statement says news from cal fire is an example of why pge shouldnt rush to file for bankruptcy,2019-01-24,PCG,0.9987040758132935,0.0004343678301665932,0.0008615912520326674
11397,pge option alert feb 15 18 calls sweep 20 near the ask 1000  20 vs 1012 oi earnings 28 before open est ref14475,2019-01-24,PCG,0.9999924898147583,1.7714479554342688e-06,5.764566139987437e-06
11398,pge option alert feb 15 15 calls sweep 7 near the ask 601  25 vs 10774 oi earnings 28 before open est ref1396,2019-01-24,PCG,0.9999902248382568,2.46098306888598e-06,7.2981288212758955e-06
11399,pge investors breathe sigh of relief,2019-01-24,PCG,0.0017064012354239821,0.5027441382408142,0.49554941058158875
11400,bz note circuit breaker requirements are doubled during last 25 mins of trade,2019-01-24,PCG,0.999251663684845,0.0007274133968167007,2.0864546968368813e-05
11401,update pge shares pullback from session high now up 65,2019-01-24,PCG,0.7759681940078735,0.21302497386932373,0.011006833985447884
11402,pge shares resume following third circuit breaker,2019-01-24,PCG,0.3773361146450043,0.0005707495147362351,0.6220930814743042
11403,pge shares halted on third circuit breaker up 775,2019-01-24,PCG,7.671887942706235e-07,9.846159798598819e-08,0.9999991655349731
11404,pge shares are trading up 79 following reports indicating the company has been cleared for the 2017 tubbs fire in california,2019-01-24,PCG,0.9993496537208557,0.00030923658050596714,0.0003411324287299067
11405,pge shares resume trade following second circuit breaker stock now up 70 for session,2019-01-24,PCG,0.9998701810836792,3.6787689168704674e-05,9.302294347435236e-05
11406,cal fire says determined tubbs fire which occurred during oct 2017 fire siege was caused by private electrical system adjacent to residential structure,2019-01-24,PCG,0.08526656031608582,0.00013877297169528902,0.9145946502685547
11407,pge shares resume trade and halted on circuit breaker up 249,2019-01-24,PCG,0.0001919854257721454,6.588983865185583e-07,0.9998074173927307
11408,cal fire says  investigators didnt identify any violations of state law related to fire cause,2019-01-24,PCG,0.930485188961029,0.0022504301741719246,0.06726442277431488
11409,correction pge shares halted on circuit breaker not for news pending,2019-01-24,PCG,0.016656184569001198,4.987109605281148e-06,0.9833388328552246
11410,pge shares halted on circuit breaker up 57 over last min stock down 2 for session,2019-01-24,PCG,6.728059815941378e-05,1.1362466239006608e-06,0.9999315738677979
11411,hearing california probe has cleared pge for 2017 wildfire,2019-01-24,PCG,0.9994719624519348,0.00041827376116998494,0.00010974350152537227
11412,pge option alert feb 8 12 calls sweep 2 near the ask 4500  0201 vs 109 oi earnings 28 before open est ref735,2019-01-24,PCG,0.9999829530715942,5.990885711071314e-06,1.1060164069931488e-05
11413,pge option alert jan 2020 20 calls sweep 23 near the ask 996  0651 vs 1373 oi earnings 28 before open est ref7405,2019-01-24,PCG,0.999988317489624,1.5829648418730358e-06,1.0165753337787464e-05
11414,pge option alert feb 1 10 calls sweep 61 above ask 1994  025 vs 12030 oi earnings 28 before open est ref7585,2019-01-24,PCG,0.9999964237213135,9.837559673542273e-07,2.6302934656996513e-06
11415,35 stocks moving in thursdays premarket session,2019-01-24,PCG,0.9999953508377075,2.590105623312411e-07,4.373709998617414e-06
11416,jim cramer shares his thoughts on pge tenneco and more,2019-01-24,PCG,0.9999868869781494,8.47854948915483e-07,1.2325310308369808e-05
11417,blue mountain capital mgmt issues press release highlighting urging pge shareholders to replace board,2019-01-24,PCG,0.041696786880493164,3.083151750615798e-05,0.9582723379135132
11418,pge in federal court papers says estimated cost of fully complying with judges plan for mitigating wildfire risk between 75b and 150b,2019-01-23,PCG,0.9999680519104004,9.10973540158011e-07,3.0978091672295704e-05
11419,pge option alert feb 1 8 calls sweep 2 near the ask 1984  0801 vs 4298 oi earnings 28 before open est ref76699,2019-01-23,PCG,0.9999833106994629,3.6564958918461343e-06,1.2952886208950076e-05
11420,pge option alert mar 15 4 puts sweep 30 near the bid 591  035 vs 7721 oi earnings 28 before open est ref7771,2019-01-23,PCG,0.9999833106994629,8.735598385101184e-06,7.974504114827141e-06
11421,benzinga pros top 10 mostsearched tickers for morning of wed jan 23 2019,2019-01-23,PCG,0.9999957084655762,2.315241545147728e-06,2.0036688965774374e-06
11422,pge sees 2019 and 2020 capex of 66b to 69b,2019-01-23,PCG,0.9999990463256836,8.720319044641656e-08,8.141928447003011e-07
11423,pge corp  corporation  utility provide current estimate of capital expenditures for 2019  2020 of about 66b about 69b respectively sees capex range of about 57babout 7b annually from 20202023,2019-01-23,PCG,0.9999992847442627,5.698583382951483e-09,7.080128625602811e-07
11424,55 biggest movers from yesterday,2019-01-23,PCG,0.9144725203514099,0.013962742872536182,0.07156474888324738
11425,midafternoon market update dow down over 400 points uqm technologies shares spike higher,2019-01-22,PCG,0.001228888868354261,0.9961802959442139,0.002590842079371214
11426,bluemountain capital management urges pge to delay plans to file for chapter 11 until at least after the annual shareholder meeting slated for may 21,2019-01-22,PCG,0.9528209567070007,1.923674608406145e-05,0.04715981334447861
11427,50 stocks moving in tuesdays midday session,2019-01-22,PCG,0.9999978542327881,6.808684815950983e-08,2.06307186090271e-06
11428,midday market update crude oil down over 3 staffing 360 solutions shares jump,2019-01-22,PCG,0.17006194591522217,0.0010249814949929714,0.8289130330085754
11429,pge option alert feb 15 12 calls sweep 27 near the ask 1175  06 vs 1822 oi earnings 28 before open est ref808,2019-01-22,PCG,0.9999717473983765,4.638639893528307e-06,2.3618344130227342e-05
11430,midmorning market update markets open lower johnson  johnson profit tops expectations,2019-01-22,PCG,4.9919945013243705e-06,0.9999799728393555,1.50413325172849e-05
11431,pge option alert jun 21 5 puts sweep 6 near the bid 580  1051 vs 3780 oi earnings 28 before open est ref76525,2019-01-22,PCG,0.9999716281890869,9.131900696957018e-06,1.918645648402162e-05
11432,how pges 2001 bankruptcy compares to its current situation,2019-01-22,PCG,0.9996306896209717,1.3575649973063264e-05,0.00035575838410295546
11433,pge announces 55b of debtorinpossession financing,2019-01-22,PCG,0.9990457892417908,0.0009465100010856986,7.712670594628435e-06
11434,52 biggest movers from friday,2019-01-22,PCG,0.9728856086730957,0.0010788787622004747,0.02603544481098652
11435,bulls  bears of the week cvs ea gm kinder morgan and more,2019-01-20,PCG,0.9999181032180786,9.108017366088461e-06,7.288634515134618e-05
11436,pge option alert jan 25 10 calls sweep 31 near the ask 2001  0151 vs 568 oi earnings 28 before open est ref74101,2019-01-18,PCG,0.9999970197677612,4.125490704609547e-07,2.6051509394164896e-06
11437,pge bonds wont be in this bond etf anytime soon,2019-01-18,PCG,0.9999288320541382,7.977990321705875e-07,7.035699672996998e-05
11438,pge option alert feb 15 8 calls sweep 11 near the ask 621  1051 vs 4388 oi earnings 28 before open est ref71225,2019-01-18,PCG,0.9999648332595825,5.495485766005004e-06,2.971307549159974e-05
11439,36 stocks moving in fridays midday session,2019-01-18,PCG,0.9999951124191284,1.4684883353766054e-07,4.719550815934781e-06
11440,pge option alert jan 25 6 calls at the ask 500  14 vs 4201 oi earnings 28 before open est ref72,2019-01-18,PCG,0.9999938011169434,2.3753368623147253e-06,3.816227035713382e-06
11441,analyst cuts pge price target by 82 but still sees some value,2019-01-18,PCG,0.00036934728268533945,0.00531731778755784,0.9943133592605591
11442,pge option alert feb 15 7 puts sweep 29 near the bid 3008  14 vs 2089 oi earnings 28 before open est ref67625,2019-01-18,PCG,0.999984860420227,4.830611487705028e-06,1.0199415555689484e-05
11443,40 stocks moving in fridays premarket session,2019-01-18,PCG,0.9999972581863403,1.6027929916617722e-07,2.591883685454377e-06
11444,48 biggest movers from yesterday,2019-01-18,PCG,0.7142497897148132,0.041699204593896866,0.2440510392189026
11445,pge option alert feb 15 10 calls sweep 16 near the ask 3000  0451 vs 11564 oi earnings 28 before open est ref67,2019-01-17,PCG,0.9999895095825195,1.6283229342661798e-06,8.783460543781985e-06
11446,34 stocks moving in thursdays midday session,2019-01-17,PCG,0.9999918937683105,1.959221265224187e-07,7.87426506576594e-06
11447,pge option alert fri 8 puts sweep 7 near the bid 1000  0901 vs 6490 oi earnings 28 before open est ref7255,2019-01-17,PCG,0.9999876022338867,6.619515261263587e-06,5.680912636307767e-06
11448,wells fargo expects kinder morgan to outperform peers in 2019,2019-01-17,PCG,5.727729046611785e-08,1.0,3.3738358773405253e-09
11449,fitch says potential pge bankruptcy should be manageable for californias publicly owned utilities in short to medium term,2019-01-17,PCG,0.012145761400461197,0.30266764760017395,0.6851866245269775
11450,pge option alert fri 8 puts sweep 18 near the ask 2619  0401 vs 6490 oi earnings 28 before open est ref7935,2019-01-17,PCG,0.9999778270721436,7.688677214900963e-06,1.4598756933992263e-05
11451,pge option alert feb 15 10 calls sweep 2 near the ask 549  0801 vs 11564 oi earnings 28 before open est ref82,2019-01-17,PCG,0.9999805688858032,7.149492830649251e-06,1.2235406757099554e-05
11452,pge option alert fri 8 calls sweep 18 near the bid 1000  0551 vs 13380 oi earnings 28 before open est ref81,2019-01-17,PCG,0.9999845027923584,6.05999366598553e-06,9.391381354362238e-06
11453,pge shares are trading higher after hedge fund bluemountain capital published an open letter encouraging the company not to file for bankruptcy,2019-01-17,PCG,3.8849870179547e-05,0.9999539852142334,7.096346053003799e-06
11454,22 stocks moving in thursdays premarket session,2019-01-17,PCG,0.9999967813491821,1.9235800152728189e-07,3.009283773280913e-06
11455,bluemountain capital management sends a letter to pacific gas and electric urging the company not to declare bankruptcy,2019-01-17,PCG,0.9971187114715576,8.374032404390164e-06,0.002872960176318884
11456,pge option alert mar 15 10 calls sweep 26 near the ask 1500  07 vs 1049 oi earnings 28 before open est ref7055,2019-01-16,PCG,0.9999892711639404,3.2453672247356735e-06,7.453023954440141e-06
11457,pge option alert fri 8 calls sweep 24 near the ask 1500  0201 vs 1845 oi earnings 28 before open est ref699,2019-01-16,PCG,0.9999855756759644,1.8113078112946823e-06,1.2613489161594771e-05
11458,pge option alert mar 15 8 calls sweep 20 near the ask 1057  1101 vs 1203 oi earnings 28 before open est ref681,2019-01-16,PCG,0.9999840259552002,2.525809122744249e-06,1.3502885849447921e-05
11459,pge option alert mar 15 10 calls sweep 34 near the ask 2092  055 vs 1049 oi earnings 28 before open est ref6805,2019-01-16,PCG,0.9999873638153076,1.717740019557823e-06,1.0975879376928788e-05
11460,pge option alert feb 15 9 calls sweep 29 near the ask 1273  05 vs 4268 oi earnings 28 before open est ref681,2019-01-16,PCG,0.9999812841415405,3.184143224643776e-06,1.550724482513033e-05
11461,benzinga pros top 10 mostsearched tickers for afternoon of wed jan 16 2019,2019-01-16,PCG,0.9999954700469971,2.1444031972350786e-06,2.3367376797978068e-06
11462,pge option alert fri 8 calls sweep 22 near the ask 2263  015 vs 1845 oi earnings 28 before open est ref676,2019-01-16,PCG,0.9999741315841675,3.0658145533379866e-06,2.2821723177912645e-05
11463,40 stocks moving in wednesdays midday session,2019-01-16,PCG,0.9999959468841553,1.4646951740360237e-07,3.939787347917445e-06
11464,pge option alert feb 1 10 puts sweep 10 near the ask 880  39 vs 1036 oi earnings 28 before open est ref634,2019-01-16,PCG,0.9999629259109497,1.54405406647129e-05,2.161364864150528e-05
