Headline,Date,Stock,Neu,Pos,Neg
tt stock shows even swing trading is tough right now,2022-12-16,TT,6.0991682403255254e-05,3.6375502531882375e-05,0.999902606010437
trane technologies plc stock underperforms friday when compared to competitors despite daily gains,2022-11-18,TT,0.0010856639128178358,0.35988304018974304,0.6390313506126404
fiserv fisv to post q3 earnings whats in the cards,2022-10-21,TT,0.9995408058166504,0.00044018353219144046,1.9011131371371448e-05
zacks industry outlook highlights transdigm bae systems and ftai aviation,2023-09-15,TDG,0.9994151592254639,0.0005518741672858596,3.3043128496501595e-05
transdigm group inc stock falls friday underperforms market,2023-09-08,TDG,0.9988486766815186,9.496438724454492e-05,0.0010563187533989549
transdigm group inc stock outperforms market on strong trading day,2023-09-01,TDG,7.5448601819516625e-06,0.999991774559021,7.590207360408385e-07
transdigm group inc stock rises friday still underperforms market,2023-08-25,TDG,5.293751019053161e-05,0.9522775411605835,0.04766951873898506
transdigm group inc stock rises friday outperforms market,2023-08-18,TDG,1.8279514506502892e-06,0.9999980926513672,1.5129000985325547e-07
citigroup maintains transdigm group tdg buy recommendation,2023-08-11,TDG,2.3301911511453e-09,1.0,2.7570461469395013e-08
transdigm group inc stock outperforms competitors despite losses on the day,2023-07-14,TDG,2.5983060822909465e-06,0.9999964237213135,9.840731536314706e-07
parkerhannifin dominating a fragmented 135 billion market,2023-06-09,TDG,0.0003301664546597749,0.9996312856674194,3.8503210816998035e-05
transdigm group inc stock underperforms friday when compared to competitors despite daily gains,2023-06-02,TDG,0.018281258642673492,0.20752999186515808,0.7741886973381042
transdigm announces retirement of coo jorge l valladares iii and new senior management appointments,2023-05-26,TDG,0.9999740123748779,2.2927260943106376e-05,3.14664566758438e-06
transdigm group inc stock outperforms competitors on strong trading day,2023-04-21,TDG,1.1105461226179614e-06,0.9999984502792358,4.3603398580671637e-07
transdigm group inc stock falls friday still outperforms market,2023-02-24,TDG,5.224460437602829e-07,0.9999899864196777,9.502778993919492e-06
analysts conflicted on these technology names insight enterprises nsit transdigm group tdg and alteryx ayx,2023-02-10,TDG,0.9980712532997131,2.569613798186765e-06,0.001926190685480833
should you consider adding transdigm group incorporated tdg to your portfolio,2023-02-03,TDG,0.9995993971824646,3.572857394829043e-06,0.0003970309335272759
tdg crosses above average analyst target,2023-01-27,TDG,6.941160108908662e-07,0.9999991655349731,7.185587236335778e-08
transdigm group incorporated nysetdg insiders who sold us34m worth of stock earlier this year are probably glad they did so as market cap slides to us36b,2023-01-20,TDG,0.9999576807022095,1.536059244244825e-05,2.6963487471221015e-05
transdigm group inc stock outperforms market despite losses on the day,2022-12-16,TDG,6.498037237179233e-07,0.999998927116394,4.437463303474942e-07
top 5 3rd quarter trades of am  gurufocuscom,2022-10-21,TDG,0.9999940395355225,6.495112074844656e-07,5.335083642421523e-06
travelers cos inc stock underperforms friday when compared to competitors,2023-09-08,TRV,0.9993162155151367,0.00033631862606853247,0.0003474927507340908
travelers cos inc stock outperforms market on strong trading day,2023-09-01,TRV,4.365261247585295e-06,0.9999948740005493,7.122505962797732e-07
travelers cos inc stock falls friday underperforms market,2023-08-25,TRV,0.9995366334915161,1.819964927562978e-05,0.0004451971617527306
travelers cos inc stock outperforms market despite losses on the day,2023-08-04,TRV,5.020478965889197e-07,0.9999988079071045,6.869901767458941e-07
travelers cos inc stock outperforms competitors despite losses on the day,2023-07-28,TRV,3.7073543808219256e-06,0.9999921321868896,4.201760020805523e-06
morgan stanley reiterates travelers companies trv equalweight recommendation,2023-07-21,TRV,0.0712098628282547,0.927772581577301,0.0010175240458920598
travelers cos inc stock rises friday outperforms market,2023-06-30,TRV,2.189784481743118e-06,0.9999974966049194,2.996677892497246e-07
travelers cos inc stock rises friday still underperforms market,2023-05-05,TRV,0.0002825218834914267,0.9956411123275757,0.004076455719769001
travelers cos inc stock outperforms competitors on strong trading day,2023-04-21,TRV,4.04595311920275e-07,0.9999984502792358,1.1386744063202059e-06
best stocks to buy now 2 dow jones stocks to watch in 2023,2023-02-17,TRV,0.8180574178695679,0.1816243678331375,0.0003181726497132331
selective insurance sigi q4 earnings in line revenues miss,2023-02-03,TRV,2.7853618576045847e-06,1.2391108612064272e-05,0.999984860420227
should you retain travelers trv stock in your portfolio,2023-01-13,TRV,0.999326229095459,3.7579213767457986e-06,0.0006699455552734435
the dow industrials are on the verge of a golden cross even as blackrock predicts recession like no other,2022-12-09,TRV,0.035975564271211624,0.00021746501442976296,0.9638069868087769
travelers cos inc stock underperforms friday when compared to competitors despite daily gains,2022-12-02,TRV,0.965957760810852,0.030902164056897163,0.003140015760436654
travelers recognized for militaryfriendly culture,2022-11-11,TRV,9.209848212776706e-05,0.9999027252197266,5.18223168910481e-06
travelers cos inc stock falls friday still outperforms market,2022-10-14,TRV,6.092176931815629e-07,0.9999926090240479,6.762142675142968e-06
travelers companies trv receives a hold from wells fargo,2022-09-30,TRV,0.9716275930404663,1.1240530511713587e-05,0.028361186385154724
insider sell trimble incs president  ceo robert painter sells 2500 shares,2023-09-15,TRMB,0.9222995638847351,4.8339945351472124e-05,0.07765205949544907
trimble navigation trmb receives a hold from piper sandler,2023-08-04,TRMB,0.9630259275436401,1.6651236364850774e-05,0.036957453936338425
trimble second quarter 2023 earnings call and webcast,2023-07-21,TRMB,0.9998326301574707,7.161143730627373e-05,9.569664689479396e-05
buildingpoint technology dealer established in the north atlantic region,2023-07-07,TRMB,0.9996877908706665,0.000260092259850353,5.2246658015064895e-05
1 top growth stock to buy without hesitation,2023-06-16,TRMB,6.205644922374631e-07,0.9999967813491821,2.6492027700442122e-06
flex flex up 147 since last earnings report can it continue,2023-06-09,TRMB,0.0023455098271369934,0.9976268410682678,2.7703385057975538e-05
trimble trmb up 09 since last earnings report can it continue,2023-06-02,TRMB,0.8891605138778687,0.09090619534254074,0.01993332803249359
down 26 this cathie wood holding is a screaming buy now,2023-05-12,TRMB,0.9318622350692749,0.0009476302075199783,0.06719006597995758
trimble and fhnw establish trimble technology lab in switzerland,2023-04-28,TRMB,0.9998562335968018,0.00011765184171963483,2.6060726668220013e-05
trimble breaks ground on 17megawatt solar array at westminster colorado headquarters,2023-04-21,TRMB,0.9999988079071045,9.51494172340972e-08,1.1040731351386057e-06
trimble joins responsiblesteel to further sustainability efforts in the steel industry,2023-03-24,TRMB,0.9919220209121704,0.007979610934853554,9.836866229306906e-05
why is trimble trmb down 134 since last earnings report,2023-03-10,TRMB,0.12184376269578934,0.004612383898347616,0.873543918132782
tracking cathie woods ark invest 13f portfolio  q4 2022 update,2023-01-27,TRMB,0.9995527863502502,0.0004411848494783044,5.925811365159461e-06
heres why trimble is a nobrainer growth stock,2023-01-20,TRMB,0.998428225517273,0.0005030680331401527,0.0010686907917261124
trimble raises 1 billion in debt on heels of acquisition plan,2022-12-30,TRMB,0.9894808530807495,0.010498600080609322,2.0526609660009854e-05
flex vs trmb which stock is the better value option,2022-12-16,TRMB,0.2490680068731308,0.75084388256073,8.809400605969131e-05
trimble trmb up 174 since last earnings report can it continue,2022-12-02,TRMB,0.4223465919494629,0.572682797908783,0.0049706739373505116
trimble third quarter 2022 earnings call and webcast,2022-10-21,TRMB,0.9997956156730652,8.705306390766054e-05,0.00011740631452994421
truist financial corporation tfc outpaces stock market gains what you should know,2023-09-08,TFC,1.5794805108271248e-07,0.9999996423721313,2.0967385694348195e-07
cantey alexander top truist executive in the triad to retire,2023-09-01,TFC,0.999249279499054,9.733439583214931e-06,0.0007408816018141806
truist foundation grants national association for latino community asset builders 12m to support communities across the us,2023-08-25,TFC,0.9990635514259338,0.0008958588005043566,4.0621849620947614e-05
house judiciary issues subpoena to citibank over jan 6 2021 cnbc says,2023-08-18,TFC,0.9999362230300903,8.503822073180345e-07,6.298656080616638e-05
why moodys put truist on watch for a potential credit downgrade,2023-08-11,TFC,0.0022928707767277956,9.432721708435565e-05,0.9976128339767456
truist financial corp stock falls friday underperforms market,2023-08-04,TFC,0.9680678248405457,0.009020501747727394,0.02291170507669449
truist financial corp stock rises friday outperforms market,2023-07-28,TFC,1.1717133020283654e-05,0.9999879598617554,3.0112968829598685e-07
truist financial a weak quarter and outlook but historically high yield near fair value,2023-07-21,TFC,4.773701220983639e-07,2.4770679374341853e-06,0.9999970197677612
state street stt stock declines despite q2 earnings beat,2023-07-14,TFC,0.0007800288731232285,0.025950316339731216,0.9732696413993835
truist financial corp stock outperforms market on strong trading day,2023-07-07,TFC,2.2408844415622298e-06,0.9999974966049194,2.815166624259291e-07
truist announces planned dividend and stress capital buffer requirement following release of 2023 ccar results,2023-06-30,TFC,0.9994508624076843,0.0005441757966764271,4.995904873794643e-06
truists modernization wont be a big bang,2023-06-16,TFC,0.4571995735168457,0.0058850934728980064,0.5369153022766113
truist foundation grants lift 500000 to expand its services to richmond to support underserved families,2023-06-09,TFC,0.559295654296875,0.4406149983406067,8.92532043508254e-05
truist financial corp stock outperforms competitors on strong trading day,2023-06-02,TFC,7.410000762320124e-06,0.9999916553497314,9.969415941668558e-07
truist financial corporation announces cme term sofr as replacement reference rate for outstanding us dollar liborlinked securities,2023-05-26,TFC,0.999997615814209,1.8814597524396959e-06,4.920960350318637e-07
accion opportunity fund receives 15 million grant from truist foundation to support women latine and black truck drivers,2023-05-05,TFC,0.9995030164718628,0.00045260501792654395,4.429949331097305e-05
truist financial tfc declares 052 dividend,2023-04-28,TFC,0.9988110065460205,0.00014521501725539565,0.0010437718592584133
why truist financial stock fell on friday,2023-04-21,TFC,0.8851008415222168,1.206007982545998e-05,0.11488714069128036
truist financial corporation tfc dips more than broader markets what you should know,2023-04-14,TFC,0.8030916452407837,0.0029413041193038225,0.1939670294523239
truist financial corp stock rises friday still underperforms market,2023-03-31,TFC,0.0002525759337004274,0.9763652682304382,0.023382235318422318
morgan dempsey capital management llc buys 3 sells 2 in 4th quarter,2023-02-03,TFC,0.9997426867485046,1.2379869076539762e-06,0.00025614871992729604
truist financial corporation nysetfc q4 2022 earnings call transcript,2023-01-20,TFC,0.9985718727111816,0.0008913695928640664,0.0005367764970287681
analysts says dont buy the big banks deutsche bank cuts rating,2023-01-06,TFC,0.8838487267494202,0.011145804077386856,0.10500546544790268
access to capital for entrepreneurs receives 375 million grant from truist foundation to support expansion into south georgia,2022-12-09,TFC,0.999958872795105,3.5249991924501956e-05,5.844336101290537e-06
with 74 institutional ownership truist financial corporation nysetfc is a favorite amongst the big guns,2022-11-25,TFC,0.000287871080217883,0.9997102618217468,1.7645284060563426e-06
servisfirst bank setting down roots in ballantyne as it looks to lake norman area for expansion,2022-10-21,TFC,0.9999912977218628,1.2737859833578113e-06,7.385292065009708e-06
truist financial corp stock underperforms friday when compared to competitors,2022-10-14,TFC,0.5662537813186646,0.07519236952066422,0.3585539162158966
top stock reports for pepsico thermo fisher scientific  canadian national railway,2022-10-07,TFC,0.9999973773956299,1.9959234123234637e-06,6.161291707940109e-07
truist foundation donates 250000 for hurricane relief in south carolina,2022-09-30,TFC,0.829192578792572,8.145355423039291e-06,0.1707993447780609
truist financial corp stock falls friday still outperforms market,2022-09-23,TFC,5.727402481170429e-07,0.9999978542327881,1.5047218084873748e-06
cognizant ctsh up 16 since last earnings report can it continue,2023-09-01,TYL,1.7237583961104974e-05,0.999982476234436,2.8753797209901677e-07
why is tyler technologies tyl down 22 since last earnings report,2023-08-25,TYL,0.01595122367143631,0.00010271943028783426,0.9839460253715515
zacks industry outlook highlights msci tyler technologies guidewire software and eplus,2023-08-18,TYL,0.988861620426178,0.011130120605230331,8.299281034851447e-06
tyler technologies  investor presentation  august 2023,2023-08-11,TYL,0.9999817609786987,2.488119662302779e-06,1.5696259652031586e-05
tyler technologies price target raised to 475 from 470 at baird,2023-07-28,TYL,0.29157865047454834,0.7084148526191711,6.463709269155515e-06
plexus corp plxs to post q3 earnings key factors to note,2023-07-21,TYL,0.9933267831802368,5.158306521479972e-05,0.006621565204113722
the latest analyst ratings for tyler technologies,2023-07-14,TYL,0.9999791383743286,1.2554184650070965e-05,8.37563584354939e-06
